A448,PR,Trunk/Principal Road
A528,PU,Trunk/Principal Road
A804,PU,Trunk/Principal Road
A859,PR,Trunk/Principal Road
A833,PR,Trunk/Principal Road
A3013,PU,Trunk/Principal Road
A590,TR,Trunk/Principal Road
A571,PU,Trunk/Principal Road
A1207,PU,Trunk/Principal Road
A1139,PU,Trunk/Principal Road
A6121,PR,Trunk/Principal Road
A618,PR,Trunk/Principal Road
A450,PR,Trunk/Principal Road
A4064,PR,Trunk/Principal Road
A967,PR,Trunk/Principal Road
A721,PU,Trunk/Principal Road
A291,PR,Trunk/Principal Road
A663,TU,Trunk/Principal Road
A5020,PU,Trunk/Principal Road
A695,PR,Trunk/Principal Road
A1172,PR,Trunk/Principal Road
A105,PU,Trunk/Principal Road
A235,PU,Trunk/Principal Road
A508,PR,Trunk/Principal Road
A643,PU,Trunk/Principal Road
A4189,PR,Trunk/Principal Road
A5026,PU,Trunk/Principal Road
M3,TM,Motorways
A295,PU,Trunk/Principal Road
M26,TM,Motorways
A3023,PU,Trunk/Principal Road
A257,PR,Trunk/Principal Road
A664,PU,Trunk/Principal Road
A585,TU,Trunk/Principal Road
A5028,TR,Trunk/Principal Road
A459,PU,Trunk/Principal Road
A499,PR,Trunk/Principal Road
A5152,PR,Trunk/Principal Road
A886,PR,Trunk/Principal Road
A96,TU,Trunk/Principal Road
A98,PU,Trunk/Principal Road
A575,PU,Trunk/Principal Road
A6018,PR,Trunk/Principal Road
A5301,PU,Trunk/Principal Road
A187,PU,Trunk/Principal Road
A1061,PU,Trunk/Principal Road
A191,PR,Trunk/Principal Road
A2212,PU,Trunk/Principal Road
A1011,PU,Trunk/Principal Road
A1005,PU,Trunk/Principal Road
A5030,PU,Trunk/Principal Road
A5300,PR,Trunk/Principal Road
A134,PR,Trunk/Principal Road
A6086,PR,Trunk/Principal Road
A687,PR,Trunk/Principal Road
A162,TR,Trunk/Principal Road
A81,PU,Trunk/Principal Road
A199,PR,Trunk/Principal Road
A910,PR,Trunk/Principal Road
A286,PR,Trunk/Principal Road
A4007,PR,Trunk/Principal Road
A537,PR,Trunk/Principal Road
A5184,PU,Trunk/Principal Road
A584,PR,Trunk/Principal Road
A565,PR,Trunk/Principal Road
A569,PU,Trunk/Principal Road
A645,PR,Trunk/Principal Road
A65,TU,Trunk/Principal Road
A659,TR,Trunk/Principal Road
A4400,PU,Trunk/Principal Road
A4124,PU,Trunk/Principal Road
A4098,PU,Trunk/Principal Road
A902,PU,Trunk/Principal Road
A281,PR,Trunk/Principal Road
A2033,PU,Trunk/Principal Road
A342,PR,Trunk/Principal Road
A1006,PU,Trunk/Principal Road
A461,PU,Trunk/Principal Road
A40,TR,Trunk/Principal Road
A5190,PR,Trunk/Principal Road
A5272,PU,Trunk/Principal Road
A4143,PU,Trunk/Principal Road
A92,TR,Trunk/Principal Road
A93,PR,Trunk/Principal Road
A71,PU,Trunk/Principal Road
A2025,PU,Trunk/Principal Road
A5063,PU,Trunk/Principal Road
A4089,PU,Trunk/Principal Road
A5036,PU,Trunk/Principal Road
A617,PR,Trunk/Principal Road
A164,PU,Trunk/Principal Road
M181,TM,Motorways
A625,PU,Trunk/Principal Road
A442,PR,Trunk/Principal Road
A4042,TR,Trunk/Principal Road
A541,PU,Trunk/Principal Road
A40,PU,Trunk/Principal Road
A820,PR,Trunk/Principal Road
A919,PR,Trunk/Principal Road
A20,PU,Trunk/Principal Road
A335,PU,Trunk/Principal Road
A5145,PU,Trunk/Principal Road
A585,PR,Trunk/Principal Road
A188,PU,Trunk/Principal Road
A193,PR,Trunk/Principal Road
A5089,PU,Trunk/Principal Road
A1021,PU,Trunk/Principal Road
A516,PU,Trunk/Principal Road
A1(T),TR,Trunk/Principal Road
A449,PU,Trunk/Principal Road
A4169,PU,Trunk/Principal Road
A5008,PU,Trunk/Principal Road
A4097,PU,Trunk/Principal Road
A92,PU,Trunk/Principal Road
A847,PR,Trunk/Principal Road
A858,PR,Trunk/Principal Road
A745,PR,Trunk/Principal Road
A877,PU,Trunk/Principal Road
A249,TR,Trunk/Principal Road
A3046,PR,Trunk/Principal Road
A233,PR,Trunk/Principal Road
A54,PU,Trunk/Principal Road
A6003,PR,Trunk/Principal Road
A5012,PR,Trunk/Principal Road
A617,PU,Trunk/Principal Road
A5193,PU,Trunk/Principal Road
A162,TU,Trunk/Principal Road
A51,PR,Trunk/Principal Road
A428,PR,Trunk/Principal Road
A5064,PU,Trunk/Principal Road
A550,TR,Trunk/Principal Road
A82,PU,Trunk/Principal Road
M876,TM,Motorways
A259,TR,Trunk/Principal Road
A2220,PU,Trunk/Principal Road
A5084,PR,Trunk/Principal Road
A6172,PU,Trunk/Principal Road
A1042,PR,Trunk/Principal Road
A553,PU,Trunk/Principal Road
A1075,PR,Trunk/Principal Road
A6011,PU,Trunk/Principal Road
A659,PR,Trunk/Principal Road
A1029,PR,Trunk/Principal Road
A64M,PM,Motorways
A444,PU,Trunk/Principal Road
A4114,PU,Trunk/Principal Road
A78,TU,Trunk/Principal Road
A229,PU,Trunk/Principal Road
A2220,PR,Trunk/Principal Road
A3056,PU,Trunk/Principal Road
A5082,PU,Trunk/Principal Road
A6076,PU,Trunk/Principal Road
A4300,PR,Trunk/Principal Road
A1084,PR,Trunk/Principal Road
A5,PU,Trunk/Principal Road
A572,PU,Trunk/Principal Road
A4067,PU,Trunk/Principal Road
A905,PU,Trunk/Principal Road
M74,TM,Motorways
A416,PU,Trunk/Principal Road
A557,PU,Trunk/Principal Road
A571,PR,Trunk/Principal Road
A696,TU,Trunk/Principal Road
A407,PU,Trunk/Principal Road
A526,PU,Trunk/Principal Road
A638,PR,Trunk/Principal Road
A6186,PU,Trunk/Principal Road
A6182,PU,Trunk/Principal Road
A159,PR,Trunk/Principal Road
A5121,PU,Trunk/Principal Road
A70,PU,Trunk/Principal Road
A813,PU,Trunk/Principal Road
A21,PU,Trunk/Principal Road
A3093,PU,Trunk/Principal Road
A5032,PU,Trunk/Principal Road
A194,PU,Trunk/Principal Road
A1052,PU,Trunk/Principal Road
A179,PU,Trunk/Principal Road
A2199,PU,Trunk/Principal Road
A4303,PR,Trunk/Principal Road
A6035,PU,Trunk/Principal Road
A4281,PR,Trunk/Principal Road
A737,TU,Trunk/Principal Road
A775,PU,Trunk/Principal Road
A4,TR,Trunk/Principal Road
A167,TU,Trunk/Principal Road
A3063,PU,Trunk/Principal Road
A201,TU,Trunk/Principal Road
A16,PU,Trunk/Principal Road
A6023,PU,Trunk/Principal Road
A4136,PR,Trunk/Principal Road
A6124,PR,Trunk/Principal Road
A321,PU,Trunk/Principal Road
A690,PR,Trunk/Principal Road
A3002,PU,Trunk/Principal Road
A4145,PR,Trunk/Principal Road
A6130,PU,Trunk/Principal Road
A1500,PR,Trunk/Principal Road
A59,PU,Trunk/Principal Road
A1237,TR,Trunk/Principal Road
A616,PR,Trunk/Principal Road
A4029,PU,Trunk/Principal Road
A4139,PR,Trunk/Principal Road
A4047,PU,Trunk/Principal Road
A55,TU,Trunk/Principal Road
A68,TR,Trunk/Principal Road
A921,PU,Trunk/Principal Road
A809,PR,Trunk/Principal Road
A283,PU,Trunk/Principal Road
A588,PR,Trunk/Principal Road
A6051,PR,Trunk/Principal Road
A567,PU,Trunk/Principal Road
A4008,PR,Trunk/Principal Road
A608,PR,Trunk/Principal Road
A6116,PU,Trunk/Principal Road
A6192,PR,Trunk/Principal Road
A653,PU,Trunk/Principal Road
A1246,TR,Trunk/Principal Road
A4068,PR,Trunk/Principal Road
A68,TU,Trunk/Principal Road
A718,PR,Trunk/Principal Road
A96,PU,Trunk/Principal Road
A725,TR,Trunk/Principal Road
A290,PU,Trunk/Principal Road
A669,PU,Trunk/Principal Road
A6144,PR,Trunk/Principal Road
M67,TM,Motorways
A670,PR,Trunk/Principal Road
M56,PM,Motorways
A12,TR,Trunk/Principal Road
A1013,PR,Trunk/Principal Road
A1158,PU,Trunk/Principal Road
A515,PU,Trunk/Principal Road
A174,PR,Trunk/Principal Road
A6024,PR,Trunk/Principal Road
A5064,PR,Trunk/Principal Road
A4081,PR,Trunk/Principal Road
M8,TM,Motorways
A819,PR,Trunk/Principal Road
A837,PR,Trunk/Principal Road
A720,TR,Trunk/Principal Road
A35,PU,Trunk/Principal Road
A4095,PU,Trunk/Principal Road
A2031,PU,Trunk/Principal Road
M275,PM,Motorways
A533,PR,Trunk/Principal Road
A675,PR,Trunk/Principal Road
A302,PU,Trunk/Principal Road
A297,PU,Trunk/Principal Road
A1096,PR,Trunk/Principal Road
A1165,PU,Trunk/Principal Road
A446,TU,Trunk/Principal Road
A4535,PU,Trunk/Principal Road
A4242,PU,Trunk/Principal Road
A932,PR,Trunk/Principal Road
A933,PU,Trunk/Principal Road
A6072,PU,Trunk/Principal Road
A223,PU,Trunk/Principal Road
A4007,PU,Trunk/Principal Road
A5090,PU,Trunk/Principal Road
A1073,PR,Trunk/Principal Road
A606,TR,Trunk/Principal Road
A57,PU,Trunk/Principal Road
A730,PU,Trunk/Principal Road
A977,PR,Trunk/Principal Road
A4142,PU,Trunk/Principal Road
A3046,PU,Trunk/Principal Road
A36,PR,Trunk/Principal Road
A627,TM,Trunk/Principal Road
A315,PU,Trunk/Principal Road
A21,PR,Trunk/Principal Road
A128,PU,Trunk/Principal Road
A141,PR,Trunk/Principal Road
A47,TU,Trunk/Principal Road
A5111,PU,Trunk/Principal Road
A5270,PR,Trunk/Principal Road
A5128,PR,Trunk/Principal Road
A6022,PU,Trunk/Principal Road
A449,PR,Trunk/Principal Road
A884,PR,Trunk/Principal Road
A2047,PU,Trunk/Principal Road
A23,PU,Trunk/Principal Road
A673,PU,Trunk/Principal Road
A5053,PU,Trunk/Principal Road
A456,PR,Trunk/Principal Road
A4600,PR,Trunk/Principal Road
A5104,PR,Trunk/Principal Road
A88,PU,Trunk/Principal Road
A244,PU,Trunk/Principal Road
A23,TR,Trunk/Principal Road
A2050,PR,Trunk/Principal Road
A269,PR,Trunk/Principal Road
A6,PR,Trunk/Principal Road
A179,PR,Trunk/Principal Road
A3211,PU,Trunk/Principal Road
A6008,PU,Trunk/Principal Road
A1103,PR,Trunk/Principal Road
A618,PU,Trunk/Principal Road
A5127,PR,Trunk/Principal Road
A485,PR,Trunk/Principal Road
A4233,PR,Trunk/Principal Road
A80,PR,Trunk/Principal Road
A3055,PU,Trunk/Principal Road
A225,PR,Trunk/Principal Road
A337,PU,Trunk/Principal Road
A556,PR,Trunk/Principal Road
A500,PR,Trunk/Principal Road
A191,PU,Trunk/Principal Road
A207,PU,Trunk/Principal Road
A4206,PU,Trunk/Principal Road
A6141,PR,Trunk/Principal Road
A1237,PR,Trunk/Principal Road
A57,TU,Trunk/Principal Road
A477,PR,Trunk/Principal Road
A938,PR,Trunk/Principal Road
A227,PR,Trunk/Principal Road
A33,TR,Trunk/Principal Road
A6053,PR,Trunk/Principal Road
A5061,PU,Trunk/Principal Road
A5098,PU,Trunk/Principal Road
A147,PU,Trunk/Principal Road
A46,TR,Trunk/Principal Road
A51,PU,Trunk/Principal Road
A4112,PR,Trunk/Principal Road
A5148,PR,Trunk/Principal Road
A465,TR,Trunk/Principal Road
A4444,PU,Trunk/Principal Road
A4049,PU,Trunk/Principal Road
A971,PR,Trunk/Principal Road
A3021,PR,Trunk/Principal Road
A6,PU,Trunk/Principal Road
A680,PU,Trunk/Principal Road
M55,PR,Motorways
A6115,PU,Trunk/Principal Road
A2218,PU,Trunk/Principal Road
A3000,PU,Trunk/Principal Road
A4209,PU,Trunk/Principal Road
A58,PR,Trunk/Principal Road
A66,TM,Trunk/Principal Road
A932,PU,Trunk/Principal Road
A2030,PU,Trunk/Principal Road
A260,PR,Trunk/Principal Road
A1032,PU,Trunk/Principal Road
A602,PU,Trunk/Principal Road
A1060,PU,Trunk/Principal Road
A4256,PU,Trunk/Principal Road
A614,PU,Trunk/Principal Road
A169,PR,Trunk/Principal Road
A435,TR,Trunk/Principal Road
A5159,PR,Trunk/Principal Road
A4059,PR,Trunk/Principal Road
M9,TM,Motorways
A81,PR,Trunk/Principal Road
A991,PU,Trunk/Principal Road
A8011,PU,Trunk/Principal Road
A746,PR,Trunk/Principal Road
A807,PR,Trunk/Principal Road
A32,PR,Trunk/Principal Road
A1053,PU,Trunk/Principal Road
A239,PU,Trunk/Principal Road
A1156,PR,Trunk/Principal Road
A164,PR,Trunk/Principal Road
A631,TU,Trunk/Principal Road
A446,TR,Trunk/Principal Road
A464,PR,Trunk/Principal Road
A4138,PR,Trunk/Principal Road
M48,TM,Motorways
A253,PR,Trunk/Principal Road
A231,PU,Trunk/Principal Road
A2042,PR,Trunk/Principal Road
A4000,PU,Trunk/Principal Road
A639,PU,Trunk/Principal Road
A649,PU,Trunk/Principal Road
A44,PU,Trunk/Principal Road
A4033,PU,Trunk/Principal Road
A815,PR,Trunk/Principal Road
A908,PU,Trunk/Principal Road
A1140,PU,Trunk/Principal Road
A3100,TR,Trunk/Principal Road
A3218,PU,Trunk/Principal Road
A3209,PU,Trunk/Principal Road
A3210,PU,Trunk/Principal Road
A506,PU,Trunk/Principal Road
A508,TR,Trunk/Principal Road
A6109,PU,Trunk/Principal Road
A1036,PR,Trunk/Principal Road
A425,PU,Trunk/Principal Road
A513,PR,Trunk/Principal Road
A5189,PU,Trunk/Principal Road
A472,PU,Trunk/Principal Road
A706,PR,Trunk/Principal Road
A8006,PU,Trunk/Principal Road
A256,PU,Trunk/Principal Road
A1151,PR,Trunk/Principal Road
A5065,PU,Trunk/Principal Road
A6026,PU,Trunk/Principal Road
A6034,PR,Trunk/Principal Road
A682,PR,Trunk/Principal Road
A1243,PU,Trunk/Principal Road
A4080,PR,Trunk/Principal Road
A4119,PR,Trunk/Principal Road
A775,PR,Trunk/Principal Road
A2014,PU,Trunk/Principal Road
A596,TR,Trunk/Principal Road
A5102,PR,Trunk/Principal Road
A1202,PU,Trunk/Principal Road
A411,PU,Trunk/Principal Road
A1124,PU,Trunk/Principal Road
A1114,PR,Trunk/Principal Road
A1035,PU,Trunk/Principal Road
A61,TR,Trunk/Principal Road
A41,PU,Trunk/Principal Road
A429,PU,Trunk/Principal Road
A4150,PU,Trunk/Principal Road
A4066,PR,Trunk/Principal Road
A543,PR,Trunk/Principal Road
A97,PR,Trunk/Principal Road
A24,PU,Trunk/Principal Road
A5099,PU,Trunk/Principal Road
A5181,PU,Trunk/Principal Road
A1086,PU,Trunk/Principal Road
A1044,PU,Trunk/Principal Road
A117,PU,Trunk/Principal Road
A202,PU,Trunk/Principal Road
A5120,PR,Trunk/Principal Road
A1041,TR,Trunk/Principal Road
A6036,PR,Trunk/Principal Road
A38,PU,Trunk/Principal Road
A5112,PR,Trunk/Principal Road
A470,PR,Trunk/Principal Road
A5071,PU,Trunk/Principal Road
A5086,PR,Trunk/Principal Road
A695,PU,Trunk/Principal Road
A3203,PU,Trunk/Principal Road
A4006,PU,Trunk/Principal Road
A176,PR,Trunk/Principal Road
A6900,PU,Trunk/Principal Road
A6003,PU,Trunk/Principal Road
A15,TR,Trunk/Principal Road
A5,TU,Trunk/Principal Road
A4082,PU,Trunk/Principal Road
A5013,PR,Trunk/Principal Road
A541,PR,Trunk/Principal Road
A84,TR,Trunk/Principal Road
A1107,PR,Trunk/Principal Road
A270,PU,Trunk/Principal Road
A246,PR,Trunk/Principal Road
A592,PR,Trunk/Principal Road
A5116,PU,Trunk/Principal Road
A5068,PU,Trunk/Principal Road
A10,TR,Trunk/Principal Road
A501,PU,Trunk/Principal Road
A2041,PU,Trunk/Principal Road
M11,TM,Motorways
A5095,PU,Trunk/Principal Road
A441,PU,Trunk/Principal Road
A4120,PR,Trunk/Principal Road
A4231,PR,Trunk/Principal Road
A77,PR,Trunk/Principal Road
A274,PR,Trunk/Principal Road
A290,PR,Trunk/Principal Road
A271,PR,Trunk/Principal Road
A4128,PR,Trunk/Principal Road
A4183,PU,Trunk/Principal Road
A5117,TR,Trunk/Principal Road
A5073,PU,Trunk/Principal Road
A238,PU,Trunk/Principal Road
A127,TR,Trunk/Principal Road
A6096,PU,Trunk/Principal Road
A6030,PU,Trunk/Principal Road
A6110,PU,Trunk/Principal Road
A1146,PR,Trunk/Principal Road
M40,TM,Motorways
A423,PR,Trunk/Principal Road
A714,PR,Trunk/Principal Road
A901,PU,Trunk/Principal Road
A90,PU,Trunk/Principal Road
A94,PU,Trunk/Principal Road
A4094,PU,Trunk/Principal Road
A139,PU,Trunk/Principal Road
A215,PU,Trunk/Principal Road
A401,PU,Trunk/Principal Road
A637,PU,Trunk/Principal Road
A443,PU,Trunk/Principal Road
A834,PR,Trunk/Principal Road
A249,PU,Trunk/Principal Road
A343,PR,Trunk/Principal Road
A595,TR,Trunk/Principal Road
A573,PR,Trunk/Principal Road
A5036,TU,Trunk/Principal Road
A1072,PU,Trunk/Principal Road
A138,PR,Trunk/Principal Road
A514,PU,Trunk/Principal Road
A5630,PR,Trunk/Principal Road
A672,PR,Trunk/Principal Road
A1038,PU,Trunk/Principal Road
A1079,PR,Trunk/Principal Road
A491,PU,Trunk/Principal Road
A4046,PU,Trunk/Principal Road
A4119,PU,Trunk/Principal Road
A5114,PR,Trunk/Principal Road
A80,TR,Trunk/Principal Road
A832,PR,Trunk/Principal Road
A851,PR,Trunk/Principal Road
A839,PR,Trunk/Principal Road
A982,PR,Trunk/Principal Road
A327,PU,Trunk/Principal Road
A254,PU,Trunk/Principal Road
A585,TR,Trunk/Principal Road
A558,PU,Trunk/Principal Road
A42,TR,Trunk/Principal Road
A5004,PR,Trunk/Principal Road
A633,PU,Trunk/Principal Road
A6033,PR,Trunk/Principal Road
A16,PR,Trunk/Principal Road
A452,TR,Trunk/Principal Road
A483,TU,Trunk/Principal Road
A4087,PU,Trunk/Principal Road
A198,PR,Trunk/Principal Road
A894,PR,Trunk/Principal Road
A963,PR,Trunk/Principal Road
A993,PR,Trunk/Principal Road
A182,PU,Trunk/Principal Road
A5135,PU,Trunk/Principal Road
A61,PR,Trunk/Principal Road
A635,PR,Trunk/Principal Road
A520,PU,Trunk/Principal Road
A4110,PR,Trunk/Principal Road
A5206,PR,Trunk/Principal Road
M54,TR,Motorways
A923,PR,Trunk/Principal Road
A24,TU,Trunk/Principal Road
A54,TR,Trunk/Principal Road
M55,PM,Motorways
A1167,PR,Trunk/Principal Road
A174,TR,Trunk/Principal Road
A5150,PU,Trunk/Principal Road
A2000,PU,Trunk/Principal Road
A149,PU,Trunk/Principal Road
A4177,PR,Trunk/Principal Road
A4155,PR,Trunk/Principal Road
A5067,PU,Trunk/Principal Road
A677,PU,Trunk/Principal Road
A596,PR,Trunk/Principal Road
A1085,PU,Trunk/Principal Road
A4008,PU,Trunk/Principal Road
A405,TU,Trunk/Principal Road
A1041,PR,Trunk/Principal Road
A65,PR,Trunk/Principal Road
A445,PU,Trunk/Principal Road
A4123,PU,Trunk/Principal Road
A45,PU,Trunk/Principal Road
A4118,PU,Trunk/Principal Road
A4,PU,Trunk/Principal Road
A627,PU,Trunk/Principal Road
A5081,PU,Trunk/Principal Road
A6041,PU,Trunk/Principal Road
A4005,PU,Trunk/Principal Road
A4020,PU,Trunk/Principal Road
A3005,PU,Trunk/Principal Road
A5046,PU,Trunk/Principal Road
A1309,PR,Trunk/Principal Road
A1166,PU,Trunk/Principal Road
A642,PU,Trunk/Principal Road
A656,PU,Trunk/Principal Road
A6068,PU,Trunk/Principal Road
A4225,PU,Trunk/Principal Road
A87,TR,Trunk/Principal Road
A76,TR,Trunk/Principal Road
A84,PR,Trunk/Principal Road
A271,PU,Trunk/Principal Road
A692,PU,Trunk/Principal Road
A167M,PM,Motorways
A5100,PU,Trunk/Principal Road
A5056,PU,Trunk/Principal Road
A6075,PR,Trunk/Principal Road
A43,PU,Trunk/Principal Road
A6013,PR,Trunk/Principal Road
A1033,PU,Trunk/Principal Road
A49,TU,Trunk/Principal Road
A92,PR,Trunk/Principal Road
A808,PU,Trunk/Principal Road
A245,PU,Trunk/Principal Road
A3020,PR,Trunk/Principal Road
A540,PU,Trunk/Principal Road
A2210,PU,Trunk/Principal Road
A5147,PU,Trunk/Principal Road
A5088,PU,Trunk/Principal Road
A137,PR,Trunk/Principal Road
A1075,PU,Trunk/Principal Road
A1245,PR,Trunk/Principal Road
A165,PR,Trunk/Principal Road
A38M,PM,Motorways
A934,PR,Trunk/Principal Road
A918,PU,Trunk/Principal Road
A806,PU,Trunk/Principal Road
A2034,PU,Trunk/Principal Road
A428,TR,Trunk/Principal Road
A680,PR,Trunk/Principal Road
A167,PM,Trunk/Principal Road
A4140,PU,Trunk/Principal Road
A106,TU,Trunk/Principal Road
A131,PR,Trunk/Principal Road
A1194,PR,Trunk/Principal Road
A4500,PU,Trunk/Principal Road
A6006,PU,Trunk/Principal Road
A1033,TU,Trunk/Principal Road
A4037,PU,Trunk/Principal Road
A461,PR,Trunk/Principal Road
A446,PU,Trunk/Principal Road
A4072,PR,Trunk/Principal Road
A549,PU,Trunk/Principal Road
A90,PR,Trunk/Principal Road
A890,PR,Trunk/Principal Road
A74,TM,Trunk/Principal Road
A329M,PR,Motorways
A67,PU,Trunk/Principal Road
A1149,PU,Trunk/Principal Road
A1000,PU,Trunk/Principal Road
A563,PR,Trunk/Principal Road
A180,PU,Trunk/Principal Road
A621,PR,Trunk/Principal Road
A518,PR,Trunk/Principal Road
A4092,PU,Trunk/Principal Road
A318,PU,Trunk/Principal Road
A278,PR,Trunk/Principal Road
A57M,PM,Motorways
A4180,PU,Trunk/Principal Road
A1000,PR,Trunk/Principal Road
A1064,PR,Trunk/Principal Road
A121,PR,Trunk/Principal Road
A1079,PU,Trunk/Principal Road
A661,PU,Trunk/Principal Road
A173,PR,Trunk/Principal Road
A38,TU,Trunk/Principal Road
A544,PR,Trunk/Principal Road
A5154,PU,Trunk/Principal Road
A466,TR,Trunk/Principal Road
A970,PR,Trunk/Principal Road
A74,PU,Trunk/Principal Road
A2038,PR,Trunk/Principal Road
A2003,PU,Trunk/Principal Road
A595,PR,Trunk/Principal Road
A683,PR,Trunk/Principal Road
A6053,PU,Trunk/Principal Road
A3008,PU,Trunk/Principal Road
A1004,PU,Trunk/Principal Road
A1122,PR,Trunk/Principal Road
A4304,PR,Trunk/Principal Road
M1,TM,Motorways
A6101,PU,Trunk/Principal Road
A457,PU,Trunk/Principal Road
A442,PU,Trunk/Principal Road
A704,PR,Trunk/Principal Road
A9,TU,Trunk/Principal Road
A3057,PR,Trunk/Principal Road
A404,TM,Trunk/Principal Road
A676,PR,Trunk/Principal Road
A1130,PU,Trunk/Principal Road
A4204,PU,Trunk/Principal Road
A131,PU,Trunk/Principal Road
A5028,TU,Trunk/Principal Road
A34,PU,Trunk/Principal Road
A529,PR,Trunk/Principal Road
A525,PU,Trunk/Principal Road
A4076,TU,Trunk/Principal Road
A244,PR,Trunk/Principal Road
A2101,PU,Trunk/Principal Road
A26,TR,Trunk/Principal Road
A2014,PR,Trunk/Principal Road
A590,TU,Trunk/Principal Road
A574,PU,Trunk/Principal Road
A691,PU,Trunk/Principal Road
A501,TU,Trunk/Principal Road
A4201,PU,Trunk/Principal Road
A1060,PR,Trunk/Principal Road
A1250,PU,Trunk/Principal Road
A5101,PU,Trunk/Principal Road
A631,PR,Trunk/Principal Road
A463,PR,Trunk/Principal Road
A4071,PU,Trunk/Principal Road
A5195,PR,Trunk/Principal Road
A4214,PU,Trunk/Principal Road
A4042,PR,Trunk/Principal Road
A79,PR,Trunk/Principal Road
A259,PR,Trunk/Principal Road
A338,PR,Trunk/Principal Road
A2021,PU,Trunk/Principal Road
A572,PR,Trunk/Principal Road
A6070,PR,Trunk/Principal Road
A627M,TM,Motorways
A694,PR,Trunk/Principal Road
A1061,PR,Trunk/Principal Road
A1209,PU,Trunk/Principal Road
A406,PU,Trunk/Principal Road
A1120,PR,Trunk/Principal Road
A619,PU,Trunk/Principal Road
A5128,PU,Trunk/Principal Road
A660,TU,Trunk/Principal Road
A6139,PU,Trunk/Principal Road
A518,PU,Trunk/Principal Road
A4054,PR,Trunk/Principal Road
A965,PR,Trunk/Principal Road
A926,PU,Trunk/Principal Road
A30,PU,Trunk/Principal Road
A2990,PU,Trunk/Principal Road
A559,PU,Trunk/Principal Road
A4207,PU,Trunk/Principal Road
A5038,PU,Trunk/Principal Road
A601,PU,Trunk/Principal Road
A4601,PU,Trunk/Principal Road
A5148,TR,Trunk/Principal Road
A484,PR,Trunk/Principal Road
A468,PR,Trunk/Principal Road
A826,PR,Trunk/Principal Road
A812,PR,Trunk/Principal Road
A1168,PU,Trunk/Principal Road
A5120,PU,Trunk/Principal Road
A11,PR,Trunk/Principal Road
A152,PR,Trunk/Principal Road
A63,TU,Trunk/Principal Road
A640,PU,Trunk/Principal Road
A167,PU,Trunk/Principal Road
A4184,PR,Trunk/Principal Road
A766,PU,Trunk/Principal Road
A28,PR,Trunk/Principal Road
A667,PU,Trunk/Principal Road
M66,TM,Motorways
A5074,PR,Trunk/Principal Road
A506,PR,Trunk/Principal Road
A6127,PR,Trunk/Principal Road
A306,PU,Trunk/Principal Road
A13,PU,Trunk/Principal Road
A3207,PU,Trunk/Principal Road
A5227,PU,Trunk/Principal Road
A1169,PU,Trunk/Principal Road
A120,TU,Trunk/Principal Road
A1402,PU,Trunk/Principal Road
A1136,PU,Trunk/Principal Road
A5010,PU,Trunk/Principal Road
A739,PU,Trunk/Principal Road
A272,PU,Trunk/Principal Road
A339,TU,Trunk/Principal Road
A3021,PU,Trunk/Principal Road
A676,PU,Trunk/Principal Road
A5080,PR,Trunk/Principal Road
A1048,PU,Trunk/Principal Road
A4127,PU,Trunk/Principal Road
A313,PU,Trunk/Principal Road
A1179,PU,Trunk/Principal Road
A1309,PU,Trunk/Principal Road
A6069,PR,Trunk/Principal Road
A53,PU,Trunk/Principal Road
A462,PU,Trunk/Principal Road
A4113,PR,Trunk/Principal Road
A4141,PR,Trunk/Principal Road
A5011,TR,Trunk/Principal Road
A475,PR,Trunk/Principal Road
A95,TR,Trunk/Principal Road
A972,TU,Trunk/Principal Road
A5072,PU,Trunk/Principal Road
A593,PR,Trunk/Principal Road
A2213,PU,Trunk/Principal Road
A1008,PU,Trunk/Principal Road
A61,PU,Trunk/Principal Road
A6123,PU,Trunk/Principal Road
A16,TR,Trunk/Principal Road
A465,TU,Trunk/Principal Road
A4067,PR,Trunk/Principal Road
A1,PU,Trunk/Principal Road
A6088,PR,Trunk/Principal Road
A2,TR,Trunk/Principal Road
A35,PR,Trunk/Principal Road
A257,PU,Trunk/Principal Road
A296,PU,Trunk/Principal Road
A308M,TM,Motorways
A675,PU,Trunk/Principal Road
A177,PU,Trunk/Principal Road
A2001,PU,Trunk/Principal Road
A2016,PU,Trunk/Principal Road
A2039,PU,Trunk/Principal Road
A119,PU,Trunk/Principal Road
A610,PR,Trunk/Principal Road
A523,TU,Trunk/Principal Road
A5206,PU,Trunk/Principal Road
M69,TM,Motorways
A7,PR,Trunk/Principal Road
A908,PR,Trunk/Principal Road
A885,PR,Trunk/Principal Road
A355,PR,Trunk/Principal Road
A227,PU,Trunk/Principal Road
A2070,PU,Trunk/Principal Road
A540,PR,Trunk/Principal Road
A664,PR,Trunk/Principal Road
A69,TR,Trunk/Principal Road
A673,PR,Trunk/Principal Road
A5207,PR,Trunk/Principal Road
A1421,PR,Trunk/Principal Road
A6037,PU,Trunk/Principal Road
M606,TM,Motorways
A160,PU,Trunk/Principal Road
A452,PR,Trunk/Principal Road
A488,PU,Trunk/Principal Road
A4025,PU,Trunk/Principal Road
A487,PU,Trunk/Principal Road
A738,PU,Trunk/Principal Road
A533,PU,Trunk/Principal Road
A563,PU,Trunk/Principal Road
A644,PU,Trunk/Principal Road
A64,TR,Trunk/Principal Road
A519,PR,Trunk/Principal Road
A5152,PU,Trunk/Principal Road
